Frequency,dB
2.5360000133514,-23.175945182794
2.5439999103546,-22.577954635125
2.5520000457764,-22.022807444281
2.5599999427795,-21.505492119495
2.5680000782013,-21.021604600691
2.5759999752045,-20.567293827473
2.5840001106262,-20.13919976297
2.5920000076294,-19.734400143018
2.5999999046326,-19.350341226646
2.6080000400543,-18.984795915591
2.6159999370575,-18.635811517144
2.6240000724792,-18.301684419007
2.6319999694824,-17.980919847724
2.6400001049042,-17.672202418018
2.6480000019073,-17.374390234654
2.6559998989105,-17.086472473947
2.6640000343323,-16.807575453002
2.6719999313354,-16.536930354953
2.6800000667572,-16.273871834568
2.6879999637604,-16.017819200823
2.6960000991821,-15.768281325264
2.7039999961853,-15.524823368431
2.7119998931885,-15.287083835654
2.7200000286102,-15.054752745959
2.7279999256134,-14.827568264498
2.7360000610352,-14.605313082297
2.7439999580383,-14.387809578766
2.7520000934601,-14.174909494746
2.7599999904633,-13.966494865338
2.7679998874664,-13.762473914067
2.7760000228882,-13.562773042073
2.7839999198914,-13.367338570876
2.7920000553131,-13.176132639199
2.7999999523163,-12.989125244602
2.808000087738,-12.806302260794
2.8159999847412,-12.627652751527
2.8239998817444,-12.453170388085
2.8320000171661,-12.282859284817
2.8399999141693,-12.116720411412
2.8480000495911,-11.954760440525
2.8559999465942,-11.796983043944
2.864000082016,-11.643395099849
2.8719999790192,-11.494000497594
2.8800001144409,-11.348801302976
2.8880000114441,-11.207796911726
2.8959999084473,-11.070985912658
2.904000043869,-10.938362199593
2.9119999408722,-10.809914793312
2.9200000762939,-10.685632312864
2.9279999732971,-10.565496705866
2.9360001087189,-10.449486400808
2.944000005722,-10.33757563395
2.9519999027252,-10.229735757993
2.960000038147,-10.125930269553
2.9679999351501,-10.026119524456
2.9760000705719,-9.9302627310726
2.9839999675751,-9.8383082463567
2.9920001029968,-9.7502040776039
3.0,-9.6658925821296
3.0079998970032,-9.5853101951982
3.0160000324249,-9.5083896038274
3.0239999294281,-9.4350581694414
3.0320000648499,-9.365238044186
3.039999961853,-9.2988451015803
3.0480000972748,-9.2357954623448
3.055999994278,-9.1759940198942
3.0639998912811,-9.1193459629506
3.0720000267029,-9.0657476742789
3.0799999237061,-9.0150935985922
3.0880000591278,-8.9672702530523
3.095999956131,-8.922164593693
3.1040000915527,-8.8796537714891
3.1119999885559,-8.8396135714192
3.1199998855591,-8.8019146076595
3.1280000209808,-8.7664242521754
3.135999917984,-8.7330053654875
3.1440000534058,-8.7015173932793
3.1519999504089,-8.6718190165278
3.1600000858307,-8.6437624832988
3.1679999828339,-8.6172002504708
3.1760001182556,-8.5919822016061
3.1840000152588,-8.5679574075944
3.191999912262,-8.5449758957514
3.2000000476837,-8.5228839070739
3.2079999446869,-8.5015332394188
3.2160000801086,-8.4807740442686
3.2239999771118,-8.4604591198608
3.2320001125336,-8.4404460744719
3.2400000095367,-8.4205953141661
3.2479999065399,-8.4007719386868
3.2560000419617,-8.3808479668244
3.2639999389648,-8.3607030968278
3.2720000743866,-8.340218260554
3.2799999713898,-8.3192904544332
3.2880001068115,-8.2978223465885
3.2960000038147,-8.2757252165836
3.3039999008179,-8.2529221608787
3.3120000362396,-8.2293492533101
3.3199999332428,-8.2049483996897
3.3280000686646,-8.179679740271
3.3359999656677,-8.1535096968214
3.3440001010895,-8.1264208014175
3.3519999980927,-8.0984062596065
3.3599998950958,-8.0694697809744
3.3680000305176,-8.0396308448748
3.3759999275208,-8.008917787242
3.3840000629425,-7.9773687364251
3.3919999599457,-7.9450360771904
3.4000000953674,-7.9119790269745
3.4079999923706,-7.8782660922903
3.4159998893738,-7.8439752239938
3.4240000247955,-7.8091938039043
3.4319999217987,-7.7740111344991
3.4400000572205,-7.7385265993809
3.4479999542236,-7.7028423864366
3.4560000896454,-7.6670648381863
3.4639999866486,-7.6313033874557
3.4719998836517,-7.5956717893729
3.4800000190735,-7.5602794713175
3.4879999160767,-7.5252428855348
3.4960000514984,-7.4906742261765
3.5039999485016,-7.4566854098054
3.5120000839233,-7.4233862189269
3.5199999809265,-7.3908848627172
3.5280001163483,-7.3592836701507
3.5360000133514,-7.3286871431146
3.5439999103546,-7.2991877759134
3.5520000457764,-7.2708800426116
3.5599999427795,-7.2438496992345
3.5680000782013,-7.2181779538356
3.5759999752045,-7.1939421025981
3.5840001106262,-7.1712089861328
3.5920000076294,-7.1500449991939
3.5999999046326,-7.1305058869786
3.6080000400543,-7.1126392943937
3.6159999370575,-7.0964922862223
3.6240000724792,-7.0820974599691
3.6319999694824,-7.0694869955662
