Frequency,dB
2556207233.62658,11.5159629622068
2564027370.47898,11.6432389126085
2571847507.33137,11.9114547318198
2579667644.18377,12.0556107485796
2587487781.03616,12.1714547876588
2595307917.88856,12.2737982503022
2603128054.74095,12.274850757868
2610948191.59335,12.3670383937923
2618768328.44574,12.6328651484048
2626588465.29814,12.9929392626592
2634408602.15053,13.1456252475866
2642228739.00293,13.1670178737831
2650048875.85532,13.2190998124174
2657869012.70772,13.0354635242105
2665689149.56011,12.7468486097544
2673509286.41251,12.7070625143182
2681329423.2649,12.8199277503991
2689149560.1173,12.8844794490779
2696969696.96969,13.0388974213152
2704789833.82209,13.2541347569746
2712609970.67448,13.4580447197407
2720430107.52688,13.3754785703995
2728250244.37927,13.0147389084786
2736070381.23167,12.5685047940392
2743890518.08406,12.1465268557385
2751710654.93646,11.9987127858789
2759530791.78885,12.0052274308749
2767350928.64125,12.2228916358057
2775171065.49364,12.53468240584
2782991202.34604,12.819138955645
2790811339.19843,12.8505803686465
2798631476.05083,12.8826451127537
2806451612.90322,12.8613240085426
2814271749.75562,12.5846918873698
2822091886.60801,12.3624061396377
2829912023.46041,12.3166636155553
2837732160.3128,12.2890519210446
2845552297.1652,12.3183326190917
2853372434.01759,12.4099134812067
2861192570.86999,12.6161503552171
2869012707.72238,12.8515866016852
2876832844.57478,12.9206517502095
2884652981.42718,12.8785538214314
2892473118.27957,12.8422700026485
2900293255.13197,12.8043983722606
2908113391.98436,12.7049621423354
2915933528.83676,12.5864610461213
2923753665.68915,12.5947973392438
2931573802.54155,12.8031343633184
2939393939.39394,12.9687033946343
2947214076.24634,13.0834022516458
2955034213.09873,13.2479058564675
2962854349.95113,13.3025432569088
2970674486.80352,13.3464826958169
2978494623.65592,13.4507367655576
2986314760.50831,13.7054238232718
2994134897.36071,13.8155537708863
3001955034.2131,13.7970897506113
3009775171.0655,13.9012178971015
3017595307.91789,13.8237760521237
3025415444.77029,13.8425042975742
3033235581.62268,13.9328277781666
3041055718.47508,14.2904124652014
3048875855.32747,14.7150488090965
3056695992.17987,15.2022131428342
3064516129.03226,15.7922066567444
3072336265.88466,16.1016724456922
3080156402.73705,16.1904660839378
3087976539.58945,15.9055775009316
3095796676.44184,15.6205923700613
3103616813.29424,15.6678359436244
3111436950.14663,15.8774445582741
3119257086.99903,16.2069157946795
3127077223.85142,16.6491099377674
3134897360.70382,17.1745196913705
3142717497.55621,17.4510047187196
3150537634.40861,17.6814746334948
3158357771.261,17.770501089267
3166177908.1134,17.508138553675
3173998044.96579,17.284418982358
3181818181.81819,17.0602103694355
3189638318.67058,16.9711001446006
3197458455.52298,16.9490648959873
3205278592.37537,17.1363514427466
3213098729.22777,17.4100033628773
3220918866.08016,17.4612448946581
3228739002.93256,17.3511469598266
3236559139.78495,17.1047891696848
3244379276.63735,16.8004590324646
3252199413.48974,16.3150645863641
3260019550.34214,15.7921079492299
3267839687.19453,15.4739169687488
3275659824.04693,15.4373356729084
3283479960.89932,15.3684682177513
3291300097.75172,15.5333375025462
3299120234.60411,15.5311929815347
3306940371.45651,15.4745824528083
3314760508.3089,14.9433712489636
3322580645.1613,14.5761462458886
3330400782.01369,14.3923386315461
3338220918.86609,14.1291658793998
3346041055.71848,13.8739382336024
3353861192.57088,13.6733611446941
3361681329.42327,13.5546093071676
3369501466.27567,13.4852712586967
3377321603.12806,13.3438654431147
3385141739.98046,12.9811927466511
3392961876.83285,12.6539992831289
3400782013.68525,12.4605403538007
3408602150.53764,12.1898255084636
3416422287.39004,12.0604607444386
3424242424.24243,12.1196863682984
3432062561.09483,12.0532841437113
3439882697.94722,11.9855557614781
3447702834.79962,11.7293721998031
3455522971.65201,11.3675473085873
3463343108.50441,11.0082066979522
3471163245.3568,10.6915641777894
3478983382.2092,10.6446296210051
3486803519.06159,10.8114410057648
3494623655.91399,10.8659635375426
3502443792.76638,10.8866645735155
3510263929.61878,10.8286597824654
3518084066.47117,10.5717405657221
3525904203.32357,10.2429696588781
3533724340.17596,9.94596455496221
3541544477.02836,9.61674565941761
3549364613.88075,9.47254977345983
3557184750.73315,9.62044147080393
3565004887.58555,9.79314892427712
3572825024.43794,9.91541969316911
3580645161.29034,9.79872091485782
3588465298.14273,9.71956408875646
3596285434.99513,9.55365527780802
3604105571.84752,9.31656254447315
3611925708.69992,9.11448460952858
3619745845.55231,8.93801373930474
3627565982.40471,8.90832546991957
3635386119.2571,8.91714263371039
3643206256.1095,9.05379257196898
3651026392.96189,9.05179827383663
3658846529.81429,8.98345718096815
3666666666.66668,8.80984888346974
3674486803.51908,8.62854899821833
3682306940.37147,8.48970920590311
3690127077.22387,8.40175407241875
3697947214.07626,8.38057094734539
3705767350.92866,8.40965042921253
3713587487.78105,8.47921142752276
3721407624.63345,8.50084461606244
3729227761.48584,8.51350417911326
3737047898.33824,8.38054716694539
3744868035.19063,8.20088039627105
3752688172.04303,8.03470304955232
3760508308.89542,7.89055413186442
3768328445.74782,7.91423857222375
3776148582.60021,8.0104441688619
3783968719.45261,8.11551908928588
3791788856.305,8.18752684863959
3799608993.1574,8.16149305411935
3807429130.00979,7.95340526136326
3815249266.86219,7.79312172268498
3823069403.71458,7.65460178802257
3830889540.56698,7.5319923557832
3838709677.41937,7.52180950222674
3846529814.27177,7.59775414154598
3854349951.12416,7.76984945410754
3862170087.97656,7.90351160976489
3869990224.82895,7.83895095344991
3877810361.68135,7.70020078145057
3885630498.53374,7.54614194511711
3893450635.38614,7.41828947875989
3901270772.23853,7.32867363167244
3909090909.09093,7.38417807417577
3916911045.94332,7.42851783723523
3924731182.79572,7.49144342946826
3932551319.64811,7.54190928285872
3940371456.50051,7.49435581211048
3948191593.3529,7.35254616215942
3956011730.2053,7.18892652202768
3963831867.05769,7.04287276286381
3971652003.91009,7.01110504550443
3979472140.76248,7.09506321692241
3987292277.61488,7.15892592567836
3995112414.46727,7.26983140278961
4002932551.31967,7.32676523680265
4010752688.17206,7.24996966830194
4018572825.02446,7.17189205510284
4026392961.87685,7.09105622823628
4034213098.72925,7.03905670302965
4042033235.58164,7.02779228104931
4049853372.43404,7.05685312113935
4057673509.28643,7.14415611836181
4065493646.13883,7.19156910250644
4073313782.99122,7.27206383276669
4081133919.84362,7.21979060102476
4088954056.69601,7.03799749247651
4096774193.54841,6.91297097127012
4104594330.4008,6.80180094341635
4112414467.2532,6.81161579092402
4120234604.10559,6.82823571346941
4128054740.95799,6.93497645916631
4135874877.81038,6.99988445579816
4143695014.66278,7.04079874806121
4151515151.51517,6.97853600038798
4159335288.36757,6.8893398559233
4167155425.21996,6.8224037254085
4174975562.07236,6.71591253351566
4182795698.92475,6.71149896997606
4190615835.77715,6.75289471342141
4198435972.62954,6.79407813173323
4206256109.48194,6.89144230046452
4214076246.33433,6.94728608618651
4221896383.18673,6.88448378745709
4229716520.03912,6.70490216031007
4237536656.89152,6.59523632620651
4245356793.74392,6.58053588996484
4253176930.59631,6.61274662562181
4260997067.44871,6.6861921956688
4268817204.3011,6.78005953828886
4276637341.1535,6.92675825293021
4284457478.00589,6.959050072259
4292277614.85829,6.92936624723361
4300097751.71068,6.88328580498002
4307917888.56308,6.77533365975675
4315738025.41547,6.69605259151991
4323558162.26787,6.70044032520788
4331378299.12026,6.75687001342892
4339198435.97266,6.83008634996315
4347018572.82505,6.89200329843421
4354838709.67745,6.95815805050367
4362658846.52984,6.96700540140274
4370478983.38224,6.97546466735208
4378299120.23463,6.9273422883965
4386119257.08703,6.90517741382641
4393939393.93942,6.91328734642296
4401759530.79182,6.93734046431902
4409579667.64421,6.97829799189605
4417399804.49661,6.97356487717289
4425219941.349,7.00900696249668
4433040078.2014,7.06887475424067
4440860215.05379,7.1079445832837
4448680351.90619,7.10947884051261
4456500488.75858,7.13433871971927
4464320625.61098,7.17845420347855
4472140762.46337,7.21305536733513
4479960899.31577,7.25573244693378
4487781036.16816,7.30640269689944
4495601173.02056,7.369433082472
4503421309.87295,7.43737376649554
4511241446.72535,7.44665929217114
4519061583.57774,7.43853617978641
4526881720.43014,7.43252764267056
4534701857.28253,7.41584648731013
4542521994.13493,7.38533585932431
4550342130.98732,7.55223260711106
4558162267.83972,7.74496610393125
4565982404.69211,7.94381460398909
4573802541.54451,8.17168776684971
4581622678.3969,8.33202758251806
4589442815.2493,8.46463495290728
4597262952.10169,8.54658976386421
4605083088.95409,8.56973963791546
4612903225.80648,8.64239234745355
4620723362.65888,8.74654142594131
4628543499.51127,8.97458642475609
4636363636.36367,9.30783641502831
4644183773.21606,9.74597049392197
4652003910.06846,10.3450426647112
4659824046.92085,10.9940913677512
4667644183.77325,11.7044571499132
4675464320.62564,12.4150216267188
4683284457.47804,13.1938906194757
4691104594.33043,14.4787720914364
4698924731.18283,16.2243383483498
4706744868.03522,19.0002827813276
4714565004.88762,23.5523166302555
4722385141.74001,24.5457316189291
4730205278.59241,19.2448717122783
4738025415.4448,15.2030037796804
4745845552.2972,12.6332966406183
4753665689.14959,11.0186994827927
4761485826.00199,9.94952883856495
4769305962.85438,9.27847682513761
4777126099.70678,8.83209766722854
4784946236.55917,8.57273256792855
4792766373.41157,8.36166396448179
4800586510.26396,8.23096245719678
4808406647.11636,8.11341210511232
4816226783.96875,8.04791070490207
4824046920.82115,7.98479249864681
4831867057.67354,7.92660217684356
4839687194.52594,7.94290388905874
4847507331.37833,8.00751926517674
4855327468.23073,8.08428471755933
4863147605.08312,8.14444945013076
4870967741.93552,8.24286101519501
4878787878.78791,8.38533652388092
4886608015.64031,8.54806298392784
4894428152.4927,8.62719426864772
4902248289.3451,8.73917894297725
4910068426.19749,8.80352850102169
4917888563.04989,8.87822433411329
4925708699.90228,8.92055704193078
4933528836.75468,8.96465438192558
4941348973.60707,9.06312686061361
4949169110.45947,9.1438658782022
4956989247.31186,9.32861863734375
4964809384.16426,9.50958403023545
4972629521.01665,9.71700268493253
4980449657.86905,9.84542358143994
4988269794.72145,9.97993689922157
4996089931.57384,10.1534875377334
5003910068.42624,10.3752558895604
5011730205.27863,10.6064274722647
5019550342.13103,10.8468089364498
5027370478.98342,11.1106159738087
5035190615.83582,11.2314043111798
5043010752.68821,11.1501967775595
5050830889.54061,11.0453384650578
5058651026.393,11.0429281882948
5066471163.2454,11.2039593062857
5074291300.09779,11.5183504108612
5082111436.95019,11.9773216206951
5089931573.80258,12.4651758993196
5097751710.65498,12.9822849744832
5105571847.50737,13.3561122955049
5113391984.35977,13.3953550151776
5121212121.21216,13.3568993022643
5129032258.06456,13.2754609097386
5136852394.91695,13.2870137432791
5144672531.76935,13.4325290993121
5152492668.62174,13.7788654653392
5160312805.47414,14.3709957103241
5168132942.32653,14.9026903799242
5175953079.17893,15.363940419786
5183773216.03132,15.5981380930001
5191593352.88372,15.5625970987695
5199413489.73611,15.7628103863338
5207233626.58851,15.987377873871
5215053763.4409,16.4815065581441
5222873900.2933,17.190631789053
5230694037.14569,17.7973699708213
5238514173.99809,18.086153230734
5246334310.85048,18.0575195780277
5254154447.70288,17.9215719320618
5261974584.55527,17.8882365147297
5269794721.40767,18.3590138926688
5277614858.26006,19.2130903012387
5285434995.11246,20.4102549163222
5293255131.96485,21.3270580710371
5301075268.81725,21.9539366318883
5308895405.66964,21.7797177269617
5316715542.52204,21.4419507998544
5324535679.37443,21.333944023911
5332355816.22683,21.7863872738319
5340175953.07922,22.7984994074675
5347996089.93162,23.9360061958993
5355816226.78401,24.9834210691171
5363636363.63641,25.469745407486
5371456500.4888,24.9887507378398
5379276637.3412,24.0976004144532
5387096774.19359,23.7931141928321
5394916911.04599,24.2828340746281
5402737047.89838,24.8810411127149
5410557184.75078,25.563863629528
5418377321.60317,25.2241577387493
5426197458.45557,24.4755067024166
5434017595.30796,23.371339501504
5441837732.16036,22.4848697494838
5449657869.01275,22.0899968990738
5457478005.86515,22.4461522023543
5465298142.71754,23.3721055778197
5473118279.56994,24.1338600469426
5480938416.42233,24.1812722086
5488758553.27473,23.4566423056963
5496578690.12712,22.2766987752328
5504398826.97952,21.0952642417467
5512218963.83191,20.4973958392448
5520039100.68431,20.6923812451664
5527859237.5367,20.8158849822866
5535679374.3891,21.2514626506851
5543499511.24149,21.4510235084418
5551319648.09389,21.1117902193542
5559139784.94628,20.301062322255
5566959921.79868,19.4860446786286
5574780058.65107,18.9549593618673
5582600195.50347,18.6817620985724
5590420332.35586,18.8595704212561
5598240469.20826,19.634361938568
5606060606.06065,20.3315708411189
5613880742.91305,20.8461452637893
5621700879.76544,20.0711937493851
5629521016.61784,19.2404854227439
5637341153.47023,18.3665345333658
5645161290.32263,17.7162318438994
5652981427.17502,17.6020355211688
5660801564.02742,17.7482431871878
5668621700.87982,18.4216916866835
5676441837.73221,19.4719532043185
5684261974.58461,20.0476125011861
5692082111.437,19.8477639260617
5699902248.2894,19.2644356573908
5707722385.14179,18.754626060877
5715542521.99419,18.1221335261381
5723362658.84658,17.8304636477768
5731182795.69898,17.709928456963
5739002932.55137,17.7313422368839
5746823069.40377,18.0403015935708
5754643206.25616,17.9006677379834
5762463343.10856,17.5837115106199
5770283479.96095,17.3561247648327
5778103616.81335,17.2604104236973
5785923753.66574,17.3943656656922
5793743890.51814,17.8938882695523
5801564027.37053,18.3227420332321
5809384164.22293,18.8785823973224
5817204301.07532,19.2713376234917
5825024437.92772,19.2553086895094
5832844574.78011,18.7466009952258
5840664711.63251,18.0875592456402
5848484848.4849,17.5303958660131
5856304985.3373,16.9899015276104
5864125122.18969,17.0155465631046
5871945259.04209,17.3067621166395
5879765395.89448,17.9775637771957
5887585532.74688,18.8716385300764
5895405669.59927,19.7763414549069
5903225806.45167,20.0370429988247
5911045943.30406,19.7958475190821
5918866080.15646,19.08880288013
5926686217.00885,18.6313054412759
5934506353.86125,18.1584652214021
5942326490.71364,17.9811091233623
5950146627.56604,18.2948386092661
5957966764.41843,18.4914336706776
5965786901.27083,18.9133999798468
5973607038.12322,19.456079634899
5981427174.97562,19.6292926992767
5989247311.82801,19.5050723909189
5997067448.68041,19.1239471938762
6004887585.5328,18.9284995512209
6012707722.3852,18.9689124816781
6020527859.23759,19.1064389335992
6028347996.08999,19.4026597932249
6036168132.94238,19.9567404732458
6043988269.79478,20.2192677297218
6051808406.64717,19.9681135965465
6059628543.49957,19.3369639270301
6067448680.35196,18.545350693792
6075268817.20436,18.1896048115982
6083088954.05675,18.1338386580799
6090909090.90915,18.8377483109403
6098729227.76154,19.59937376154
6106549364.61394,20.7522948786369
6114369501.46633,21.5888568454357
6122189638.31873,21.5511817218216
6130009775.17112,20.7378427630176
6137829912.02352,19.6186234465462
6145650048.87591,18.8282896490786
6153470185.72831,18.3604464928067
6161290322.5807,18.5366599393501
6169110459.4331,18.8837137588633
6176930596.28549,19.701717754466
6184750733.13789,20.3209244977186
6192570869.99028,20.7238392668375
6200391006.84268,20.4128977795268
6208211143.69507,19.4631933607587
6216031280.54747,18.7791038969217
6223851417.39986,18.44889364992
6231671554.25226,18.7925323530909
6239491691.10465,19.6138719882983
6247311827.95705,20.8036231168949
6255131964.80944,21.9734575650211
6262952101.66184,22.0677938058679
6270772238.51423,20.578032094795
6278592375.36663,18.8438047304517
6286412512.21902,17.5637365366335
6294232649.07142,16.9206307902178
6302052785.92381,16.9537658914756
6309872922.77621,17.3782887720891
6317693059.6286,18.464426924537
6325513196.481,19.5880329649717
6333333333.3334,20.4285024913083
6341153470.18579,20.0770574657789
6348973607.03819,19.03430968061
6356793743.89058,18.0362441498317
6364613880.74298,17.4548027057601
6372434017.59537,17.1857793645476
6380254154.44777,17.3663507261425
6388074291.30016,17.9327772440278
6395894428.15256,18.6399556441353
6403714565.00495,18.8795301998866
6411534701.85735,18.2113915773224
6419354838.70974,17.2112713309819
6427174975.56214,16.3240253794841
6434995112.41453,15.777409681311
6442815249.26693,15.7374747733557
6450635386.11932,16.1342246179467
6458455522.97172,16.7371341307104
6466275659.82411,17.5318527763498
6474095796.67651,17.6832068104463
6481915933.5289,17.1950265466504
6489736070.3813,16.2626175476971
6497556207.23369,15.4088761030317
6505376344.08609,14.8908309843004
6513196480.93848,14.8043530735133
6521016617.79088,15.2929111764701
6528836754.64327,16.0007534790399
6536656891.49567,16.6113444198554
6544477028.34806,16.6583441703434
6552297165.20046,16.0287526431034
6560117302.05285,15.1448036961377
6567937438.90525,14.5494403341776
6575757575.75764,14.2535044823954
6583577712.61004,14.2919890745882
6591397849.46243,14.7160828232338
6599217986.31483,15.273868345833
6607038123.16722,15.8522722211938
6614858260.01962,15.7288826260409
6622678396.87201,15.2131219734246
6630498533.72441,14.4516468812771
6638318670.5768,13.9302405367784
6646138807.4292,13.787098932801
6653958944.28159,13.9645330263575
6661779081.13399,14.3011164203459
6669599217.98638,14.8137820329276
6677419354.83878,15.303120980901
6685239491.69117,15.4094636993695
6693059628.54357,14.9919740174082
6700879765.39596,14.4413950548714
6708699902.24836,14.1174488653223
6716520039.10075,13.8908961634915
6724340175.95315,14.1291731576219
6732160312.80554,14.5810700763547
6739980449.65794,14.8972059414502
6747800586.51033,15.2929441675879
6755620723.36273,15.1751218291941
6763440860.21512,14.8417093238987
6771260997.06752,14.4611222218814
6779081133.91991,14.4006348177812
6786901270.77231,14.6182748881795
6794721407.6247,14.9575919342482
6802541544.4771,15.6437021313091
6810361681.32949,16.1717350685415
6818181818.18189,16.2781221920119
6826001955.03428,16.0921019714977
6833822091.88668,15.7057836707595
6841642228.73907,15.2888432358545
6849462365.59147,15.2110213831192
6857282502.44386,15.220048086414
6865102639.29626,15.7430460006783
6872922776.14865,16.3744049765923
6880742913.00105,16.8257491712179
6888563049.85344,17.3212558346803
6896383186.70584,17.4619404596693
6904203323.55823,17.4748368748675
6912023460.41063,17.4354642204668
6919843597.26302,17.5999203047573
6927663734.11542,17.9093105289897
6935483870.96781,18.3442109209628
6943304007.82021,18.8223324533507
6951124144.6726,19.0904975602278
6958944281.525,19.3275768181283
6966764418.37739,19.2477386154006
6974584555.22979,19.3481807908874
6982404692.08218,19.4816501000894
6990224828.93458,19.8509007581817
6998044965.78697,20.1903351466883
7005865102.63937,20.6432130934428
7013685239.49177,20.8685788119282
7021505376.34416,20.7346718872392
7029325513.19656,20.8027588242056
7037145650.04895,20.623128983785
7044965786.90135,20.1525626031217
7052785923.75374,19.964809746834
7060606060.60614,19.8977566379875
7068426197.45853,19.825643427678
7076246334.31093,19.7979696812185
7084066471.16332,19.3147297648692
7091886608.01572,18.5797359152969
7099706744.86811,17.8923289452106
7107526881.72051,17.0821716005542
7115347018.5729,16.3492982520741
7123167155.4253,15.7389653189899
7130987292.27769,15.3974503431636
7138807429.13009,15.1969924014819
7146627565.98248,15.1434578228383
7154447702.83488,15.0198994018532
7162267839.68727,14.6892474345038
7170087976.53967,14.1370093799404
7177908113.39206,13.4478336035171
7185728250.24446,12.7870616650861
7193548387.09685,12.2927159055248
7201368523.94925,11.9006578986573
7209188660.80164,11.6117938759558
7217008797.65404,11.4526679431676
7224828934.50643,11.1573423343726
7232649071.35883,10.7845905089431
7240469208.21122,10.4416152220788
7248289345.06362,10.1113751315789
7256109481.91601,9.82813506874267
7263929618.76841,9.59971487046763
7271749755.6208,9.49035686739117
7279569892.4732,9.42237114961243
7287390029.32559,9.27515851508173
7295210166.17799,9.05706827445414
7303030303.03038,8.77329289434891
7310850439.88278,8.49235358780857
7318670576.73517,8.2254131350139
7326490713.58757,8.00346555697351
7334310850.43996,7.84849293249544
7342130987.29236,7.72913399819764
7349951124.14475,7.62113471959422
7357771260.99715,7.49824418624644
7365591397.84954,7.38371168506055
7373411534.70194,7.2221528954807
7381231671.55433,7.10045953026966
7389051808.40673,6.90809268576302
7396871945.25912,6.80089593956512
7404692082.11152,6.70753758686034
7412512218.96391,6.64687251843884
7420332355.81631,6.56665406070145
7428152492.6687,6.49850491851211
7435972629.5211,6.29346017463137
7443792766.37349,6.1538541859659
7451612903.22589,6.03762856260238
7459433040.07828,5.98223559387953
7467253176.93068,5.96511841105699
7475073313.78307,5.95627710507909
7482893450.63547,5.94847558623531
7490713587.48786,5.91156168795123
7498533724.34026,5.78403957729063
7506353861.19265,5.67498051426875
7514173998.04505,5.61307085371937
7521994134.89744,5.57275932081755
7529814271.74984,5.51572476392294
7537634408.60223,5.48933695915161
7545454545.45463,5.46542892809494
7553274682.30702,5.39911265313426
7561094819.15942,5.41770927744319
7568914956.01181,5.33674398363099
7576735092.86421,5.32978730725243
7584555229.7166,5.37852756361854
7592375366.569,5.4399629408017
7600195503.42139,5.45268427229127
7608015640.27379,5.4412250391817
7615835777.12618,5.41100104220102
7623655913.97858,5.33183955870256
7631476050.83097,5.38220641681334
7639296187.68337,5.45225802440971
7647116324.53576,5.4876694983715
7654936461.38816,5.56687539481161
7662756598.24055,5.6926609490355
7670576735.09295,5.71337738163895
7678396871.94534,5.70763830955838
7686217008.79774,5.69058974677273
7694037145.65014,5.64677374357345
7701857282.50253,5.65242616551826
7709677419.35493,5.76328384788579
7717497556.20732,5.8633924693262
7725317693.05972,5.99532543987267
7733137829.91211,6.09594222559194
7740957966.76451,6.05741824737505
7748778103.6169,5.98781582586025
7756598240.4693,5.92496378950608
7764418377.32169,5.93028780428697
7772238514.17409,6.00995916759608
7780058651.02648,6.10924581099947
7787878787.87888,6.30162692635063
7795698924.73127,6.41403921071848
7803519061.58367,6.49325780352274
7811339198.43606,6.38193272583131
7819159335.28846,6.17520508394449
7826979472.14085,5.95980422300654
7834799608.99325,5.78705591265678
7842619745.84564,5.7401350888788
